Name,A Library to Build Great Americans (Ages 3-7)
Description,"A curated reading curriculum of 1,294 readings for ages 3-7, including 1,169 short stories broken out from classic anthologies, 76 chapter books, 37 picture books, and 12 whole collections. Based on the Educated and Free book list."
Publisher,Various
Grade Level,Elementary
Link,

Title,Description,Action,URL
The Theft of Thor's Hammer,From d'Aulaire's Book of Norse Myths by Ingri d'Aulaire. When a giant steals Mjolnir and demands Freya as his bride; Thor disguises himself as the bride to retrieve his hammer.,Read,https://bookshop.org/a/120542/9781590171257
Thor and the Jotun Geirrod,From d'Aulaire's Book of Norse Myths by Ingri d'Aulaire. Loki tricks Thor into visiting the giant Geirrod without his hammer; but Thor survives deadly traps with the help of a friendly giantess.,Read,https://bookshop.org/a/120542/9781590171257
Thor and the Jotun Utgardsloki,From d'Aulaire's Book of Norse Myths by Ingri d'Aulaire. Thor and his companions are humbled by seemingly impossible contests in a giant's hall; only to discover they were tricked by powerful magic.,Read,https://bookshop.org/a/120542/9781590171257
Thor and the Jotun Rungnir,From d'Aulaire's Book of Norse Myths by Ingri d'Aulaire. Thor fights a duel with the mightiest of all the stone giants and shatters him with Mjolnir; though a piece of whetstone lodges in Thor's own head.,Read,https://bookshop.org/a/120542/9781590171257
Thor and the Jotun Aegir,From d'Aulaire's Book of Norse Myths by Ingri d'Aulaire. Thor forces the sea giant Aegir to brew ale for the gods by fetching an enormous kettle from the land of the giants.,Read,https://bookshop.org/a/120542/9781590171257
The Death of Balder,From d'Aulaire's Book of Norse Myths by Ingri d'Aulaire. Loki's jealousy leads him to trick the blind god Hod into killing Balder with a sprig of mistletoe; the one thing that could harm him.,Read,https://bookshop.org/a/120542/9781590171257
Loki's Punishment,From d'Aulaire's Book of Norse Myths by Ingri d'Aulaire. The gods finally capture Loki and bind him beneath a serpent that drips venom on his face until the end of the world.,Read,https://bookshop.org/a/120542/9781590171257
"Ragnarokk, the Destiny of the Gods",From d'Aulaire's Book of Norse Myths by Ingri d'Aulaire. The forces of chaos break free and the gods march out to fight their final battle; knowing they will fall but that the world will be reborn.,Read,https://bookshop.org/a/120542/9781590171257
A New World,From d'Aulaire's Book of Norse Myths by Ingri d'Aulaire. After the destruction of Ragnarok; a green and beautiful new world rises from the sea; and the surviving gods and humans begin again.,Read,https://bookshop.org/a/120542/9781590171257
d'Aulaire's Book of Trolls,"by D'aulaire, Ingri. Mythology collection. In this spectacular follow-up to their beloved Book of Norse Myths, the husband-and-wife team of Ingri and Edgar Parin d’Aulaire explore the uncanny...",Read,https://bookshop.org/a/120542/9781590172179
In Olden Times,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. An introduction to the ancient world where gods and mortals shared the earth and extraordinary things happened every day.,Read,https://bookshop.org/a/120542/9780440406945
"Gaea, Mother Earth","From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. Mother Earth emerges from chaos and gives birth to the sky, the mountains, and the sea, setting the stage for all creation.",Read,https://bookshop.org/a/120542/9780440406945
The Titans,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The mighty Titans rule the world under Cronus, who swallows his own children to keep his throne until his youngest son rises against him.",Read,https://bookshop.org/a/120542/9780440406945
Zeus and His Family,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. Zeus overthrows his father Cronus, frees his swallowed siblings, and divides the world among the Olympian gods.",Read,https://bookshop.org/a/120542/9780440406945
Hera,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The proud queen of the gods rules Mount Olympus alongside Zeus and fiercely punishes anyone who crosses her.,Read,https://bookshop.org/a/120542/9780440406945
Hephaestus,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The lame god of the forge is cast off Olympus but wins respect through his unmatched skill at crafting wondrous things from metal.,Read,https://bookshop.org/a/120542/9780440406945
Aphrodite,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The goddess of love and beauty rises from the sea foam and enchants gods and mortals alike with her irresistible power.,Read,https://bookshop.org/a/120542/9780440406945
Ares,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The brutal god of war loves bloodshed and battle but is despised by the other Olympians for his cruelty.,Read,https://bookshop.org/a/120542/9780440406945
Athena,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The wise goddess of war and wisdom springs fully armored from the head of Zeus and becomes his favorite child.,Read,https://bookshop.org/a/120542/9780440406945
Apollo,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The radiant god of light, music, and prophecy drives his golden chariot across the sky and establishes his oracle at Delphi.",Read,https://bookshop.org/a/120542/9780440406945
Artemis,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. Apollo's twin sister roams the wild forests as the fierce goddess of the hunt, fiercely guarding her independence.",Read,https://bookshop.org/a/120542/9780440406945
Hermes,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The clever messenger god invents the lyre on the day he is born and talks his way out of trouble after stealing Apollo's cattle.,Read,https://bookshop.org/a/120542/9780440406945
Hades,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The somber lord of the dead rules the underworld, where all mortal souls must eventually come to dwell.",Read,https://bookshop.org/a/120542/9780440406945
Persephone and Demeter,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. When Hades kidnaps her daughter, the grief-stricken harvest goddess lets the earth wither until a bargain is struck that creates the seasons.",Read,https://bookshop.org/a/120542/9780440406945
Dionysus,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The twice-born god of wine and revelry wanders the earth teaching mortals to grow grapes and rewarding those who welcome him.,Read,https://bookshop.org/a/120542/9780440406945
"Minor Gods, Nymphs, Satyrs, and Centaurs","From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The woods, rivers, and mountains teem with lesser divine beings who live alongside the great Olympians.",Read,https://bookshop.org/a/120542/9780440406945
Prometheus,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The Titan who loves mankind steals fire from the gods and is chained to a rock where an eagle eats his liver each day as punishment.,Read,https://bookshop.org/a/120542/9780440406945
Pandora,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The first woman on earth opens a forbidden jar and accidentally releases all the world's sorrows, leaving only hope trapped inside.",Read,https://bookshop.org/a/120542/9780440406945
Deucalion,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. When Zeus sends a great flood to destroy wicked humanity, one righteous couple survives and repopulates the earth by throwing stones over their shoulders.",Read,https://bookshop.org/a/120542/9780440406945
Eos,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The rosy-fingered goddess of the dawn falls in love with a mortal and begs Zeus to make him immortal, but forgets to ask for eternal youth.",Read,https://bookshop.org/a/120542/9780440406945
Helios and Phaethon,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The sun god's reckless son insists on driving the chariot of the sun across the sky and nearly burns the earth to cinders.,Read,https://bookshop.org/a/120542/9780440406945
Selene,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The moon goddess falls in love with a sleeping shepherd and visits him each night, bathing him in her gentle silver light.",Read,https://bookshop.org/a/120542/9780440406945
Pan,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The goat-footed god of shepherds and wild places plays his pipes in the lonely mountains and startles travelers with sudden panic.,Read,https://bookshop.org/a/120542/9780440406945
Echo,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. A talkative nymph is cursed to repeat only the last words spoken to her and wastes away from unrequited love for Narcissus until only her voice remains.,Read,https://bookshop.org/a/120542/9780440406945
Syrinx,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. A woodland nymph flees from Pan and is transformed into a bed of reeds, from which the heartbroken god fashions his famous pipes.",Read,https://bookshop.org/a/120542/9780440406945
The Wild and Vulgar Centaurs,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The half-horse, half-human centaurs run wild and cause havoc, though the wise Chiron stands apart as a teacher of heroes.",Read,https://bookshop.org/a/120542/9780440406945
Asclepius,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. Trained by Chiron, the great healer becomes so skilled at medicine that he can raise the dead, which angers Zeus.",Read,https://bookshop.org/a/120542/9780440406945
The Nine Muses,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. Zeus's nine daughters inspire mortals in every art from epic poetry to dance, and woe to anyone who dares challenge them.",Read,https://bookshop.org/a/120542/9780440406945
Orpheus,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The greatest musician who ever lived travels to the underworld to bring back his dead wife but loses her forever by looking back too soon.,Read,https://bookshop.org/a/120542/9780440406945
Europa and Cadmus,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. Zeus disguises himself as a white bull to carry off the princess Europa, and her brother Cadmus searches the world for her before founding the city of Thebes.",Read,https://bookshop.org/a/120542/9780440406945
Tantalus and Pelops,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. A king who abuses the gods' hospitality is condemned to stand forever in a pool of water he can never drink, beneath fruit he can never reach.",Read,https://bookshop.org/a/120542/9780440406945
"Danaus, Perseus, and the Gorgon",From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The hero Perseus sets out to slay the snake-haired Medusa and uses her severed head to rescue the princess Andromeda from a sea monster.,Read,https://bookshop.org/a/120542/9780440406945
Clever and Vainglorious Kings,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. Several proud mortal kings try to outwit or rival the gods and learn harsh lessons about the price of hubris.,Read,https://bookshop.org/a/120542/9780440406945
King Midas,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. A greedy king wishes that everything he touches will turn to gold, only to discover the terrible cost when even his food and daughter are transformed.",Read,https://bookshop.org/a/120542/9780440406945
Sisyphus,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The craftiest of kings cheats death twice but is finally condemned to roll a boulder uphill for eternity, only to have it roll back down each time.",Read,https://bookshop.org/a/120542/9780440406945
Bellerophon,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. A young hero tames the winged horse Pegasus and slays the fire-breathing Chimera, but his pride leads him to attempt flying to Olympus itself.",Read,https://bookshop.org/a/120542/9780440406945
Melampus,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. A kind-hearted seer who can understand the language of animals uses his gift to heal a cursed kingdom and win a bride for his brother.,Read,https://bookshop.org/a/120542/9780440406945
Heracles,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The strongest hero in the world must complete twelve seemingly impossible labors to atone for a terrible deed and earn his place among the gods.,Read,https://bookshop.org/a/120542/9780440406945
Theseus,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The young Athenian prince journeys to Crete and enters the labyrinth to slay the monstrous Minotaur and free his people from a grim tribute.,Read,https://bookshop.org/a/120542/9780440406945
Oedipus,"From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. A prince raised in exile unknowingly fulfills a prophecy by killing his own father and marrying his mother, bringing ruin upon himself and Thebes.",Read,https://bookshop.org/a/120542/9780440406945
The Golden Fleece,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. Jason and the Argonauts sail to the ends of the earth to retrieve a magical golden ram's fleece and reclaim Jason's stolen throne.,Read,https://bookshop.org/a/120542/9780440406945
The Calydonian Boar Hunt,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The greatest heroes of Greece band together to hunt a monstrous boar sent by Artemis to ravage the kingdom of Calydon.,Read,https://bookshop.org/a/120542/9780440406945
The Apples of Love and the Apple of Discord,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. A golden apple inscribed 'to the fairest' sparks a quarrel among three goddesses that ultimately leads to the Trojan War.,Read,https://bookshop.org/a/120542/9780440406945
Everything Must Come to an End,From d'Aulaire's Book of Greek Myths by Ingri d'Aulaire. The age of gods and heroes gradually fades as mortals grow more powerful and the old myths become distant memories.,Read,https://bookshop.org/a/120542/9780440406945
The Frog Prince,"From Grimm's Fairy Tales by the Brothers Grimm. A spoiled princess reluctantly befriends a frog who helped her retrieve her golden ball, and he transforms into a prince when she finally keeps her promise.",Read,https://bookshop.org/a/120542/9781454957638
The Gallant Tailor,"From Grimm's Fairy Tales by the Brothers Grimm. A little tailor who kills seven flies at one blow embroiders a belt boasting the feat, and through wit and bravado tricks giants and wins a princess and a kingdom.",Read,https://bookshop.org/a/120542/9781454957638
The Giant and the Tailor,From Grimm's Fairy Tales by the Brothers Grimm. A boastful tailor visits a giant in the forest and outwits him with clever tricks until the giant drives him away in frustration.,Read,https://bookshop.org/a/120542/9781454957638
The Little Farmer,"From Grimm's Fairy Tales by the Brothers Grimm. A poor but cunning peasant tricks his wealthier neighbors through a series of increasingly outrageous schemes involving a cowhide, a dead wife, and a barrel.",Read,https://bookshop.org/a/120542/9781454957638
The Golden Key,"From Grimm's Fairy Tales by the Brothers Grimm. A poor boy finds a golden key in the snow and digs up an iron casket, but the story ends just as he begins to unlock it, leaving the contents to the reader's imagination.",Read,https://bookshop.org/a/120542/9781454957638
Sharing Joy and Sorrow,From Grimm's Fairy Tales by the Brothers Grimm. A tailor discovers that his wife's promise to share joy and sorrow really means she keeps the joy and leaves him all the sorrow.,Read,https://bookshop.org/a/120542/9781454957638
The Nail,"From Grimm's Fairy Tales by the Brothers Grimm. A merchant ignores repeated warnings that his horse has a loose nail in its shoe, and the horse eventually falls lame, costing him dearly.",Read,https://bookshop.org/a/120542/9781454957638
Tom Thumb,"From Grimm's Fairy Tales by the Brothers Grimm. A couple wishes for a child even if he were no bigger than a thumb, and their tiny son has a series of wild adventures after being swallowed by a cow and captured by thieves.",Read,https://bookshop.org/a/120542/9781454957638
Tom Thumb's Travels,"From Grimm's Fairy Tales by the Brothers Grimm. The thumb-sized hero sets out to see the world and endures further misadventures, including being swallowed by a wolf, before finally returning home to his parents.",Read,https://bookshop.org/a/120542/9781454957638
The Young Giant,"From Grimm's Fairy Tales by the Brothers Grimm. A thumb-sized boy is carried off by a giant who raises him to enormous size and strength, and the young giant returns home to astonish his father and outwit everyone he meets.",Read,https://bookshop.org/a/120542/9781454957638
Sweet Porridge,"From Grimm's Fairy Tales by the Brothers Grimm. A poor girl receives a magic pot that cooks porridge on command, but when her mother forgets the words to stop it, porridge floods the entire town.",Read,https://bookshop.org/a/120542/9781454957638
The Elves,"From Grimm's Fairy Tales by the Brothers Grimm. Tiny elves secretly help a poor shoemaker by finishing his shoes overnight, and when the grateful couple leaves them little clothes as thanks, the elves dance away and never return.",Read,https://bookshop.org/a/120542/9781454957638
Fair Katrinelje and Pif-Paf-Poltrie,From Grimm's Fairy Tales by the Brothers Grimm. A nonsensical courtship tale in which Pif-Paf-Poltrie asks permission from every member of Katrinelje's family before he can marry her.,Read,https://bookshop.org/a/120542/9781454957638
The Old Beggar-Woman,"From Grimm's Fairy Tales by the Brothers Grimm. A very short tale about an old beggar-woman who gathers the scraps given to her by charitable people, only to have them catch fire and consume her house.",Read,https://bookshop.org/a/120542/9781454957638
The Jew Among Thorns,"From Grimm's Fairy Tales by the Brothers Grimm. A servant receives a magic fiddle that forces everyone who hears it to dance, and uses it to torment a man caught in a thorn bush.",Read,https://bookshop.org/a/120542/9781454957638
King Thrushbeard,"From Grimm's Fairy Tales by the Brothers Grimm. A haughty princess mocks every suitor who comes to court her, until her father marries her off to a beggar who turns out to be the very king she ridiculed.",Read,https://bookshop.org/a/120542/9781454957638
Clever Gretel,From Grimm's Fairy Tales by the Brothers Grimm. A cook who loves to sample her master's food eats both roast chickens meant for a dinner guest and then tricks everyone into thinking the guest ran off with them.,Read,https://bookshop.org/a/120542/9781454957638
Fitcher's Bird,"From Grimm's Fairy Tales by the Brothers Grimm. A sorcerer abducts three sisters one by one, but the youngest outwits him by reassembling her sisters' bodies and escaping disguised as a strange bird.",Read,https://bookshop.org/a/120542/9781454957638
The Robber Bridegroom,"From Grimm's Fairy Tales by the Brothers Grimm. A young woman discovers that her betrothed is a murderer when she secretly witnesses him and his gang killing another maiden, and she exposes him at the wedding feast.",Read,https://bookshop.org/a/120542/9781454957638
Old Hildebrand,"From Grimm's Fairy Tales by the Brothers Grimm. A peasant's wife and the village parson conspire to trick her husband, but Old Hildebrand hides himself and catches them in the act.",Read,https://bookshop.org/a/120542/9781454957638
The Singing Bone,"From Grimm's Fairy Tales by the Brothers Grimm. A younger brother slays a wild boar but is murdered by his jealous older brother, and years later a bone fashioned into a flute sings out the truth of the crime.",Read,https://bookshop.org/a/120542/9781454957638
Maid Maleen,"From Grimm's Fairy Tales by the Brothers Grimm. A princess imprisoned in a tower for seven years escapes to find her kingdom destroyed, then serves as a maid until she is reunited with the prince she loves.",Read,https://bookshop.org/a/120542/9781454957638
The Goose Girl,"From Grimm's Fairy Tales by the Brothers Grimm. A princess is forced to trade places with her treacherous maid on the way to meet her bridegroom, and must tend geese until the truth is finally revealed.",Read,https://bookshop.org/a/120542/9781454957638
The Skilful Huntsman,From Grimm's Fairy Tales by the Brothers Grimm. A young huntsman uses his sharp-shooting skill to rescue a princess from a castle of robbers and outwit the rivals who try to steal credit for the deed.,Read,https://bookshop.org/a/120542/9781454957638
The Princess in Disguise,From Grimm's Fairy Tales by the Brothers Grimm. A princess disguises herself to escape danger and endures hardship in humble circumstances before her true identity is discovered and she reclaims her rightful place.,Read,https://bookshop.org/a/120542/9781454957638
Cinderella,"From Grimm's Fairy Tales by the Brothers Grimm. A mistreated girl whose dead mother's spirit helps her through a magical hazel tree attends the king's ball in beautiful gowns, and the prince finds her by means of a golden slipper.",Read,https://bookshop.org/a/120542/9781454957638
Simeli Mountain,"From Grimm's Fairy Tales by the Brothers Grimm. A poor man discovers a band of robbers using a magic phrase to open a mountain full of treasure, and helps himself to their gold until his greedy brother tries the same trick and gets caught.",Read,https://bookshop.org/a/120542/9781454957638
The Glass Coffin,"From Grimm's Fairy Tales by the Brothers Grimm. A tailor shelters in a mysterious house in the forest and discovers a beautiful maiden imprisoned in a glass coffin by an evil sorcerer, then frees her and breaks the enchantment.",Read,https://bookshop.org/a/120542/9781454957638
Rapunzel,"From Grimm's Fairy Tales by the Brothers Grimm. A girl with impossibly long hair is locked in a doorless tower by an enchantress, but a prince climbs her braided hair to visit her, and after suffering separation and hardship they are reunited.",Read,https://bookshop.org/a/120542/9781454957638
The Sleeping Beauty,"From Grimm's Fairy Tales by the Brothers Grimm. A princess cursed at birth to prick her finger on a spindle falls into a hundred-year sleep along with the entire castle, until a prince arrives and wakes her with a kiss.",Read,https://bookshop.org/a/120542/9781454957638
Old Rinkrank,"From Grimm's Fairy Tales by the Brothers Grimm. A princess falls through a glass mountain into the clutches of Old Rinkrank, who forces her to be his servant until she devises a clever escape.",Read,https://bookshop.org/a/120542/9781454957638
Hansel and Gretel,"From Grimm's Fairy Tales by the Brothers Grimm. Two children abandoned in the forest discover a house made of bread and cake, but the old woman who lives there is a witch who plans to eat them until clever Gretel pushes her into her own oven.",Read,https://bookshop.org/a/120542/9781454957638
"The Straw, the Coal, and the Bean","From Grimm's Fairy Tales by the Brothers Grimm. Three kitchen scraps — a straw, a coal, and a bean — escape the fire and set off on a journey together, but only the bean survives after the others meet comical ends at a stream crossing.",Read,https://bookshop.org/a/120542/9781454957638
The Death of the Hen,"From Grimm's Fairy Tales by the Brothers Grimm. A hen chokes on a nut and dies despite the rooster's frantic efforts to save her, and one disaster after another befalls all the animals who join the funeral procession.",Read,https://bookshop.org/a/120542/9781454957638
The Rabbit's Bride,"From Grimm's Fairy Tales by the Brothers Grimm. A rabbit tries to lure a girl into his burrow to be his bride, but she outwits him by making a straw doll to take her place and escaping.",Read,https://bookshop.org/a/120542/9781454957638
The Hare and the Hedgehog,"From Grimm's Fairy Tales by the Brothers Grimm. A hedgehog tired of being mocked for his short legs challenges a hare to a race and wins by having his wife wait at the finish line, fooling the hare every time.",Read,https://bookshop.org/a/120542/9781454957638
The Dog and the Sparrow,"From Grimm's Fairy Tales by the Brothers Grimm. A sparrow befriends a hungry dog, and when a cartman deliberately runs over the dog, the sparrow takes terrible revenge by destroying everything the cartman owns.",Read,https://bookshop.org/a/120542/9781454957638
Old Sultan,"From Grimm's Fairy Tales by the Brothers Grimm. An aging dog about to be put down by his master strikes a deal with a wolf to stage a fake rescue, saving both his life and his place by the hearth.",Read,https://bookshop.org/a/120542/9781454957638
Mr. Korbes,From Grimm's Fairy Tales by the Brothers Grimm. A rooster and hen travel with a group of odd companions who hide themselves throughout Mr. Korbes's house and attack him from every direction when he comes home.,Read,https://bookshop.org/a/120542/9781454957638
The Vagabonds,"From Grimm's Fairy Tales by the Brothers Grimm. A rooster and a hen go on a journey together and encounter a series of misadventures involving a duck, a pin, and a needle at an inn.",Read,https://bookshop.org/a/120542/9781454957638
The Owl,From Grimm's Fairy Tales by the Brothers Grimm. An owl flies into a barn and terrifies the whole village so badly that they burn the barn down rather than face the unknown creature inside.,Read,https://bookshop.org/a/120542/9781454957638
The Bremen Town Musicians,"From Grimm's Fairy Tales by the Brothers Grimm. A donkey, dog, cat, and rooster too old to work set out for Bremen to become musicians, but on the way they scare a band of robbers out of a cozy house and decide to stay.",Read,https://bookshop.org/a/120542/9781454957638
The Wonderful Musician,"From Grimm's Fairy Tales by the Brothers Grimm. A musician wandering through the forest uses clever tricks to trap the animals drawn to his playing, wanting a human companion instead.",Read,https://bookshop.org/a/120542/9781454957638
"The Mouse, the Bird, and the Sausage","From Grimm's Fairy Tales by the Brothers Grimm. Three unlikely housemates divide up their chores perfectly until they decide to swap roles, and the new arrangement leads to disaster for all of them.",Read,https://bookshop.org/a/120542/9781454957638
The Crumbs on the Table,"From Grimm's Fairy Tales by the Brothers Grimm. A rooster urges his hens to eat the crumbs their mistress left on the table, but the mistress catches them and beats them with a stick, teaching a lesson about minding what is not yours.",Read,https://bookshop.org/a/120542/9781454957638
The Companionship of the Cat and the Mouse,"From Grimm's Fairy Tales by the Brothers Grimm. A cat and mouse set up house together and store a pot of fat for winter, but the cat secretly eats it all and then devours the mouse when she complains.",Read,https://bookshop.org/a/120542/9781454957638
The Spider and the Flea,"From Grimm's Fairy Tales by the Brothers Grimm. A flea and a louse keep house together, and when the flea is scalded in a brewing accident, a chain of increasingly absurd reactions spreads through the neighborhood.",Read,https://bookshop.org/a/120542/9781454957638
The Wolf and the Seven Little Kids,"From Grimm's Fairy Tales by the Brothers Grimm. A mother goat warns her seven kids not to open the door, but a wolf disguises his voice and paw to trick his way in and swallows six of them before the mother cuts them free from his belly.",Read,https://bookshop.org/a/120542/9781454957638
The Wolf and the Fox,"From Grimm's Fairy Tales by the Brothers Grimm. A greedy wolf forces a fox to steal food for him, but the fox eventually lures the wolf into a trap where his gluttony proves his undoing.",Read,https://bookshop.org/a/120542/9781454957638
The Wolf and the Man,"From Grimm's Fairy Tales by the Brothers Grimm. A fox warns a boastful wolf that man is the strongest creature of all, and the wolf discovers the hard way just how right the fox was.",Read,https://bookshop.org/a/120542/9781454957638
Gossip Wolf and the Fox,"From Grimm's Fairy Tales by the Brothers Grimm. A she-wolf and the fox get into a series of scrapes together, with the cunning fox always managing to come out on top at the wolf's expense.",Read,https://bookshop.org/a/120542/9781454957638
Little Red Riding Hood,"From Grimm's Fairy Tales by the Brothers Grimm. A girl bringing food to her grandmother is tricked by a wolf who swallows them both, but a huntsman cuts them free and fills the wolf's belly with stones.",Read,https://bookshop.org/a/120542/9781454957638
The Wedding of Mrs. Fox,"From Grimm's Fairy Tales by the Brothers Grimm. When old Mr. Fox appears to die, a parade of animal suitors comes calling on Mrs. Fox, but none can measure up until Mr. Fox himself rises from his chair.",Read,https://bookshop.org/a/120542/9781454957638
The Fox and the Geese,"From Grimm's Fairy Tales by the Brothers Grimm. A fox corners a flock of geese and agrees to let them each say one last prayer before being eaten, but the geese are still praying to this day.",Read,https://bookshop.org/a/120542/9781454957638
The Fox and the Horse,"From Grimm's Fairy Tales by the Brothers Grimm. An old horse turned out by his master is helped by a clever fox who tricks a lion into a harness, allowing the horse to drag the lion home and regain his master's favor.",Read,https://bookshop.org/a/120542/9781454957638
The Fox and the Cat,"From Grimm's Fairy Tales by the Brothers Grimm. A fox boasts of knowing a hundred tricks while the cat knows only one, but when the hounds come, the cat's single trick of climbing a tree saves her while the fox is caught.",Read,https://bookshop.org/a/120542/9781454957638
The Sole,"From Grimm's Fairy Tales by the Brothers Grimm. The fishes hold a meeting and the sole refuses to join, so the herring curses the sole and that is why the sole's mouth is forever twisted to one side.",Read,https://bookshop.org/a/120542/9781454957638
The Willow-Wren,From Grimm's Fairy Tales by the Brothers Grimm. A tiny wren becomes king of the birds by hiding on the eagle's back and flying higher than any other bird when the contest is held.,Read,https://bookshop.org/a/120542/9781454957638
The Willow-Wren and the Bear,"From Grimm's Fairy Tales by the Brothers Grimm. A bear insults the wren's children, sparking a war between the beasts and the birds that the tiny wren's army wins through clever strategy.",Read,https://bookshop.org/a/120542/9781454957638
The Gifts of the Little Folk,"From Grimm's Fairy Tales by the Brothers Grimm. Dwarves give a hunchback the gift of removing his hump for his good manners, but a greedy second hunchback who demands the same treatment gets a second hump instead.",Read,https://bookshop.org/a/120542/9781454957638
The Elf,"From Grimm's Fairy Tales by the Brothers Grimm. A young woman discovers a tiny elf and invites him to be godfather to her child, but when she visits his underground kingdom she finds that time passes differently there.",Read,https://bookshop.org/a/120542/9781454957638
The Foundling Bird,"From Grimm's Fairy Tales by the Brothers Grimm. A forester finds a baby in a tree and raises him alongside his own daughter, and when the cook plots to boil the boy, the two children use magic transformations to escape.",Read,https://bookshop.org/a/120542/9781454957638
The Water of Life,"From Grimm's Fairy Tales by the Brothers Grimm. Three princes seek the water of life to cure their dying father, but only the youngest succeeds by being kind to a dwarf, and his jealous brothers try to steal his reward.",Read,https://bookshop.org/a/120542/9781454957638
The Water Sprite,"From Grimm's Fairy Tales by the Brothers Grimm. Two children fall into a well and are captured by a water sprite who forces them to do impossible chores, but they escape using magic objects that create obstacles behind them.",Read,https://bookshop.org/a/120542/9781454957638
"The Table, the Ass, and the Stick","From Grimm's Fairy Tales by the Brothers Grimm. Three brothers each receive a magic gift — a table that sets itself, a donkey that produces gold, and a cudgel that beats thieves — and the youngest uses the stick to recover the others' stolen treasures.",Read,https://bookshop.org/a/120542/9781454957638
"One-Eye, Two-Eyes, and Three-Eyes","From Grimm's Fairy Tales by the Brothers Grimm. Two-Eyes is mistreated by her sisters for looking normal, but a wise woman gives her a magic goat and a golden tree that eventually win her a knight's love.",Read,https://bookshop.org/a/120542/9781454957638
"The Knapsack, the Hat, and the Horn","From Grimm's Fairy Tales by the Brothers Grimm. Three brothers find magic objects — a knapsack that conjures armies, a hat that fires cannons, and a horn that levels walls — and use them to conquer a kingdom.",Read,https://bookshop.org/a/120542/9781454957638
Sweetheart Roland,"From Grimm's Fairy Tales by the Brothers Grimm. A girl flees her murderous stepmother with her beloved Roland, using a magic wand to transform them both and escape pursuit, though a flower's enchantment nearly separates them forever.",Read,https://bookshop.org/a/120542/9781454957638
The Devil's Three Gold Hairs,"From Grimm's Fairy Tales by the Brothers Grimm. A lucky boy born with a caul is destined to marry the king's daughter, and to prevent it the king sends him to fetch three golden hairs from the devil's head, a task he accomplishes with help from the devil's grandmother.",Read,https://bookshop.org/a/120542/9781454957638
The Griffin,"From Grimm's Fairy Tales by the Brothers Grimm. A simple but kind-hearted boy is sent on an impossible quest to visit a fearsome griffin and answer three riddles, and his good nature wins him help at every turn.",Read,https://bookshop.org/a/120542/9781454957638
The Sea-Hare,"From Grimm's Fairy Tales by the Brothers Grimm. A princess with twelve all-seeing windows challenges suitors to hide from her, and a young man finally succeeds by concealing himself inside a sea-hare placed beneath her very gaze.",Read,https://bookshop.org/a/120542/9781454957638
