Name,K-8 American History
Description,"A chronological journey through American history in 214 hand-picked picture books and videos, from first contact to the present day."
Publisher,Chief Clanker
Grade Level,Any
Link,https://chiefclanker.com/american-history/

Title,Description,Action,URL
Henry Ford by Peter Kent,"Follow a Michigan farm boy through his life to 1908, when he produced the Model T and met his goal of making a car that was affordable, reliable, and easy to drive.",Read,https://archive.org/details/henryford0000kent/page/30/mode/2up
"Paper Son: Lee's Journey to America by Helen Foster James and Virginia Shin-Mui Loh, illustrated by Wilson Ong","From 1910 to 1940 the Angel Island station in San Francisco Bay enforced the Chinese Exclusion Act, detaining arrivals in locked barracks for weeks or months. Twelve-year-old Lee crosses the Pacific in 1926 as a paper son, carrying a memorized false family history that one wrong answer could unravel.",Read,https://archive.org/details/papersonleesjour0000jame
The Creature from Jekyll Island | The True Story of the Federal Reserve by GoldSilver,In November 1910 six men slipped away to a private Georgia island resort and secretly drafted the banking plan that became the Federal Reserve in 1913.,Watch,https://youtu.be/k2IoO5t6FFA
The Tuttle Twins and the Creature from Jekyll Island by Connor Boyack,The kid-level version of the 1910 Jekyll Island story: a hidden creature quietly shrinks Grandma and Grandpa's savings as the twins learn how money loses value.,Read,https://archive.org/details/tuttletwinscreat0000boya/mode/2up
Progressive Era Amendments: 16th 17th 18th 19th by RamageTeach,"Ratified February 3, 1913, the income tax opened a wave of Progressive amendments: senators by direct election, Prohibition and votes for women followed.",Watch,https://youtu.be/GRZh5LsIRc8
America's Biggest Scam: The Federal Reserve by Learn Liberty,"Signed December 23, 1913, the Federal Reserve Act created a central bank with power over the nation's money and credit, fulfilling the Jekyll Island plan.",Watch,https://youtu.be/ezhNS0n2114?t=96
The Attack on the Lusitania by Rupert Matthews,"On May 7, 1915 a German U-boat torpedoes the British liner Lusitania, killing nearly 1,200 people, including Americans, and pushing the US toward war.",Read,https://archive.org/details/attackonlusitani0000matt/page/n3/mode/2up
Mountain Chef by Annette Bay Pimentel,"The Chinese American trail cook Tie Sing dazzles the 1915 expedition that built support for the National Park Service, created by Congress on August 25, 1916.",Read,https://archive.org/details/mountainchefhowo0000pime/mode/2up
Around America to Win the Vote by Mara Rockliff,"In April 1916 suffragists Nell Richardson and Alice Burke set out from New York in a little yellow car, with a kitten, to drive 10,000 miles for the vote.",Read,https://archive.org/details/aroundamericatow0000rock_u5n8/mode/2up
How WWI Changed America: America Goes to War by National WWI Museum and Memorial,"In 1917 the United States enters World War I, sending millions of soldiers to Europe and helping tip the long stalemate toward Allied victory.",Watch,https://youtu.be/GyEqUvij4Bo
Miss Paul and the President by Dean Robbins,"In 1918, after years of Alice Paul's parades and White House pickets, President Wilson tells the Senate that votes for women are vital to winning the war.",Read,https://archive.org/details/misspaulpresiden0000robb/mode/2up
What Happened When the United States Banned Alcohol by TED-Ed (Rod Phillips),"In 1920 the 18th Amendment banned the making and selling of alcohol nationwide. The ban fed bootleggers and gangsters instead of ending drinking, and in 1933 the 21st Amendment repealed it, the only amendment ever passed to undo another.",Watch,https://youtu.be/y4BDnlUQ3CA
The 19th Amendment by Michael Burgan,"In August 1920 Tennessee's ratification made the 19th Amendment law, and after seventy years of marches, petitions and arrests American women could vote.",Read,https://archive.org/details/19thamendment0000burg/mode/2up
The Story of the Lincoln Memorial by Natalie Miller,"Dedicated on May 30, 1922, the marble temple to Lincoln became a national gathering place, where Marian Anderson sang in 1939 and Dr. King spoke in 1963.",Read,https://archive.org/details/storyoflincolnme0000unse/mode/2up
The Roaring Twenties Explained in 11 minutes by Captivating History,"Through the 1920s a booming economy brought cars, radios, jazz and the movies into everyday American life, a decade of new money and new freedoms.",Watch,https://youtu.be/Tp_t94bmJak
Jazz Age Josephine by Jonah Winter,"In 1925 Josephine Baker, a poor kid from St. Louis who danced her way onto Broadway, sails for Paris and becomes the jazz age's brightest star.",Read,https://archive.org/details/jazzagejosephine0000wint/mode/2up
America's Champion Swimmer: Gertrude Ederle by David A. Adler,"On August 6, 1926 nineteen-year-old Gertrude Ederle becomes the first woman to swim the English Channel, beating the men's record by nearly two hours.",Read,https://archive.org/details/americaschampion0000adle/mode/2up
Flight: The Journey of Charles Lindbergh by Robert Burleigh,"On May 20, 1927 Charles Lindbergh lifts off from New York alone in the Spirit of St. Louis and lands in Paris 33 sleepless hours later, the first solo crossing.",Read,https://archive.org/details/flightjourneyofc00burl/mode/2up
Duke Ellington: The Piano Prince and His Orchestra by Andrea Davis Pinkney,"By 1927 Duke Ellington's orchestra rules Harlem's Cotton Club, and the radio carries his swinging compositions into living rooms across America.",Read,https://archive.org/details/dukeellington00andr/mode/2up
The Great Depression Explained Like You’re 5 by Crayon Capital,"In October 1929 the stock market collapsed, wiping out fortunes and savings overnight and tipping the country into the Great Depression, a decade of hardship.",Watch,https://youtu.be/LuEcoqizj0o
The Great Depression Explained in One Minute by One Minute Economics,"From 1929 to 1933 some 9,000 American banks failed, families lost their savings, and the money supply shrank by a third, deepening the slump for a decade.",Watch,https://youtu.be/Sv7IP2qL0gg
POV: Your Life During The Great Depression by The Financial Archives,"By 1932 one in four American workers had no job. Families stretched soup thin, patched clothes, stood in bread lines and moved in together to survive.",Watch,https://youtu.be/Sp-qBrJ2iAA
Potato: A Tale from the Great Depression by Kate Lied,"In the early 1930s, with Dad's job and the bank both gone, a family drives to Idaho to pick potatoes and trades spuds for what they need. A true family story.",Read,https://archive.org/details/potatotalefromgr0000lied/mode/2up
Uncle Jed's Barbershop by Margaree King Mitchell,"Through the early 1930s a Black barber in the segregated South saves for a shop of his own, loses it all in a bank failure, and starts over. At 79 he opens it.",Read,https://archive.org/details/unclejedsbarbers00mitc/mode/2up
The Babe & I by David A. Adler,"In the summer of 1932 a boy discovers his father has secretly lost his job, so he sells newspapers, and one day sells one to Babe Ruth himself.",Read,https://archive.org/details/babei0000adle/mode/2up
Finding Daddy: A Story of the Great Depression by Jo Harper,"In the mid-1930s Bonnie's father loses his job and vanishes in shame, so she sets out across the hard countryside to find him and bring him home.",Read,https://archive.org/details/isbn_9781890515317/mode/2up
Angels in the Dust by Margot Theis Raven,"Through the 1930s black blizzards buried the southern Plains. On one Oklahoma wheat farm, young Annie's family fights drought, dust and sickness to hold on.",Read,https://archive.org/details/angelsindust00rave/mode/2up
What Did We Learn From the Dust Bowl by Ken Burns,"Survivors of the 1930s black blizzards recall the storms and the lesson learned: tearing up the grassland invited disaster, and the land needs tending.",Watch,https://youtu.be/MaxxOt-aVng
History Brief: The New Deal by Reading Through History,"From 1933 to 1939 Franklin Roosevelt answered the Depression with an alphabet of new federal agencies and programs, permanently growing Washington's reach.",Watch,https://youtu.be/0rjtOWn5mj0
The New Deal made Things Worse... Much Worse | Politically Incorrect Guide to the Great Depression by Capital Research Center,"Through the 1930s, this argument runs, New Deal price-fixing, cartels and taxes kept unemployment high and stretched the Depression out a full decade.",Watch,https://youtu.be/Li7gn71tH8Q
Leah's Pony by Elizabeth Friedrich,"In the mid-1930s the bank auctions the family farm, so Leah sells her beloved pony to bid one dollar on Papa's tractor, and the neighbors follow her lead.",Read,https://archive.org/details/leahspony0000frie/mode/2up
The Gardener by Sarah Stewart,"Through 1935 and 1936 Lydia Grace, sent from the farm to her dour uncle's city bakery, writes letters home and grows a secret rooftop garden to make him smile.",Read,https://archive.org/details/gardener00stew/mode/2up
"Pearl Harbor Warriors: The Bugler, the Pilot, the Friendship by Dorinda Nicholson","On December 7, 1941 Japan attacks Pearl Harbor, bringing the US into World War II. Years later an American bugler and one of the Japanese pilots become friends.",Read,https://archive.org/details/pearlharborwarri0000nich/page/n19/mode/2up
The Usborne Introduction to the Second World War by Paul Dowswell,World War II rages from 1939 to 1945. After Pearl Harbor in 1941 the United States joins the Allies and helps defeat Nazi Germany and Imperial Japan.,Read,https://archive.org/details/usborneintroduct0000dows/page/12/mode/2up
The Tuttle Twins and the Road to Surfdom by Connor Boyack,"In 1944, as planned economies rose, F.A. Hayek warned in The Road to Serfdom where central planning leads. The twins watch good intentions pave Surfdom's road.",Read,https://archive.org/details/tuttletwinsroadt0000boya/mode/2up
The Secret Project by Jonah Winter,"In secret at Los Alamos, American scientists build the atomic bomb, first exploded in the New Mexico desert on July 16, 1945, opening the atomic age.",Read,https://archive.org/details/secretproject0000wint/mode/2up
My Hiroshima by Junko Morimoto,"On August 6, 1945 an atomic bomb levels Hiroshima. A survivor, a girl in the city that day, remembers the flash, the ruin, and the loss.",Read,https://archive.org/details/myhiroshima0000mori/mode/2up
A Bowl Full of Peace: A True Story by Caren Stelson,"On August 9, 1945 an atomic bomb destroys Nagasaki. A young survivor, Sachiko, keeps a family bowl that lived through the blast as a vessel of peace.",Read,https://openlibrary.org/works/OL20756117W
The Tuttle Twins and the Food Truck Fiasco by Connor Boyack,In 1946 Henry Hazlitt boiled economics down to one lesson: look past a policy's first effects. The twins learn it saving a food truck from price controls.,Read,https://openlibrary.org/works/OL28603898W
The CIA by John Hamilton,"In June 1942, the wartime Office of Strategic Services is founded; the National Security Act of 1947 remakes it as the Central Intelligence Agency.",Read,https://archive.org/details/cia0000hami/mode/2up
Mercedes and the Chocolate Pilot by Margot Theis Raven,"In 1948, Stalin blockades West Berlin. American planes fly in food and coal, and one pilot, the 'Candy Bomber,' parachutes candy to the city's hungry children.",Read,https://archive.org/details/mercedeschocolat0000rave/mode/2up
The Tuttle Twins and the Messed Up Market by Connor Boyack,"In 1949 Ludwig von Mises published Human Action, on how prices and interest steer free people. The twins learn it the hard way in a market of their own.",Read,https://openlibrary.org/works/OL28603926W
An experiment in Arco Idaho that changed the world forever by East Idaho News,"On December 20, 1951 in the Idaho desert, EBR-I lights four bulbs, the first electricity ever made from atomic energy, turning the atom to peaceful use.",Watch,https://youtu.be/i77nK0MEHHI
Why Did America Fight the Korean War? | 5 Minute Video by PragerU,"In 1950 communist North Korea invades the South, and America leads a UN force to hold the line, a war that ends in stalemate at the border where it began.",Watch,https://youtu.be/t44SbOyjEUM
Peacebound Trains by Haemi Balgassi,"In January 1951, as Seoul falls again in the Korean War, a grandmother and her children flee south on the roof of a crowded train through the freezing winter.",Read,https://archive.org/details/peaceboundtrains00balg_0/mode/2up
1950s Television: What You Didn't Know About the Golden Age of TV! by History Of Life,"On January 19, 1953 some 44 million Americans watch Little Ricky born on I Love Lucy, more than any TV event before it, the peak of television's Golden Age.",Watch,https://youtu.be/wDOrsDo2Swk
The Tuttle Twins and the Search for Atlas by Connor Boyack,In October 1957 Ayn Rand's Atlas Shrugged asked what happens when producers stop producing. The twins search for who really carries the world's work.,Read,https://archive.org/details/tuttletwinssearc0000conn/mode/2up
The Tuttle Twins and the Miraculous Pencil by Connor Boyack,"In December 1958 Leonard Read's essay I, Pencil showed that no single person can make even a pencil. The twins trace the invisible teamwork of free trade.",Read,https://openlibrary.org/works/OL24363515W
A Picture Book of Dwight David Eisenhower by David A. Adler,"Follow a Kansas boy who grew up to command the Allied invasion of Normandy on June 6, 1944, and later became president.",Read,https://archive.org/details/dwightdavideisen00adle/mode/2up
Guided Missiles by Alix Wood,"By 1959, America's first long-range missiles could deliver a nuclear warhead to another continent in half an hour, the new backbone of the Cold War arms race.",Read,https://archive.org/details/guidedmissiles0000wood/mode/2up
Freedom on the Menu: The Greensboro Sit-Ins by Carole Boston Weatherford,"In February 1960 Black students begin peaceful sit-ins at a segregated Greensboro lunch counter, and on July 25 the Woolworth's finally serves them.",Read,https://archive.org/details/freedomonmenugre0000weat/mode/2up
The Sit-In Movement by Voices of the Civil Rights Movement,By 1960 the sit-in movement has spread to lunch counters across the South. On October 19 Martin Luther King Jr. is arrested at an Atlanta sit-in.,Watch,https://youtu.be/IcWxu5eFhXg
A Picture Book of John F. Kennedy by David A. Adler,"Sworn in on January 20, 1961, John F. Kennedy leads the nation through the Cold War and the push for civil rights until he is assassinated in Dallas on November 22, 1963.",Read,https://archive.org/details/picturebookofjoh0000adle/mode/2up
The Cuban Missile Crisis by Susan Clinton,"In October 1962, American spy planes spot Soviet nuclear missiles in Cuba; for thirteen days, Kennedy and Khrushchev stand at the brink of nuclear war.",Read,https://archive.org/details/cubanmissilecris0000clin/mode/2up
Did You Know: The Civil Rights Act of 1964 by Encyclopaedia Britannica,"On July 2, 1964 President Lyndon Johnson signs the Civil Rights Act, outlawing segregation in public places and banning job discrimination by race.",Watch,https://youtu.be/SswXlnd1L84
Why Did America Fight the Vietnam War? by PragerU,"From November 1955 to the fall of Saigon on April 30, 1975, America fights to stop communism spreading across Vietnam in its longest, most divisive war.",Watch,https://youtu.be/EunyfX-Zjo4
Nukes: The Spread of Nuclear Weapons by Steve Minneus,"In 1968, dozens of nations sign the Nuclear Non-Proliferation Treaty, promising not to build or share atomic weapons and to keep the nuclear club small.",Read,https://archive.org/details/nukesspreadofnuc0000minn/mode/2up
Moonshot by Brian Floca,"On July 16, 1969, Apollo 11 lifts off from Florida; four days later, on July 20, Neil Armstrong and Buzz Aldrin become the first humans to walk on the Moon.",Read,https://archive.org/details/moonshotflightof0000floc/mode/2up
"This Is America, Charlie Brown: The NASA Space Station","The Peanuts characters join a NASA crew aboard a space station, learning how astronauts live and work in orbit and why America reaches for space.",Watch,https://archive.org/details/AmericaCharlieBrown/NASA%20Space%20Station.mp4
The Watergate Scandal by Dan Elish,"On June 17, 1972, five ex-CIA burglars are caught inside the Democratic headquarters at the Watergate, the break-in that leads to President Nixon's resignation.",Read,https://archive.org/details/watergatescandal0000elis/mode/2up
The Tuttle Twins and the Fate of the Future by Connor Boyack,In 1974 Murray Rothbard's Anatomy of the State asked what government really is beneath the flag. The twins weigh what the state gives against what it takes.,Read,https://openlibrary.org/works/OL26826523W
The Fall of Saigon by Mary Englar,"North Vietnamese forces close in as the war ends; on April 30, 1975, Saigon falls, and Americans and Vietnamese refugees scramble to escape by air.",Read,https://archive.org/details/fallofsaigon0000engl/mode/2up
A Different Pond by Bao Phi,"As Saigon falls on April 30, 1975, a Vietnamese family flees for America and starts over in Minneapolis, where a boy fishes before dawn with a father who still carries the war.",Read,https://archive.org/details/differentpond0000phib/mode/2up
Steve Jobs & Steve Wozniak by Mike Venezia,"In 1976, two young friends build a computer in a California garage and found Apple, turning a room-sized machine into something anyone could own at home.",Read,https://archive.org/details/stevejobsstevewo0000vene/mode/2up
Internet Inventors by Nelson Yomtov,"In 1977, a landmark test links three different computer networks into one, the breakthrough that grows into the worldwide internet.",Read,https://archive.org/details/internetinventor0000yomt/mode/2up
Microsoft by Cath Senker,"On August 12, 1981, IBM sells its first personal computer running MS-DOS, the operating-system deal that makes Bill Gates's Microsoft a software giant.",Read,https://archive.org/details/microsoft0000senk/mode/2up
The Tuttle Twins and the Leviathan Crisis by Connor Boyack,"In 1987 historian Robert Higgs showed in Crisis and Leviathan how each emergency ratchets government bigger, and it never shrinks back. The twins see it live.",Read,https://tuttletwins.com/products/the-tuttle-twins-and-the-leviathan-crisis
The Mistake That Toppled the Berlin Wall by Vox,"On November 9, 1989, a bungled press conference sends East Berliners rushing to the wall; the overwhelmed guards open the gates, and the barrier comes down.",Watch,https://youtu.be/Mn4VDwaV-oo
Tim Berners-Lee by Damian Harvey,"In 1991, a British scientist launches the World Wide Web, the pages-and-links system that turns the internet into something anyone can browse and explore.",Read,https://archive.org/details/historyheroestim0000dami/mode/2up
The Fall of the Soviet Union by Miles Harvey,"On December 26, 1991, the Soviet Union dissolves, ending the decades-long Cold War and the rivalry that had shaped American life since World War II.",Read,https://archive.org/details/fallofsovietunio00harv/mode/2up
The Tuttle Twins and the Education Vacation by Connor Boyack,In 1992 veteran teacher John Taylor Gatto's Dumbing Us Down argued schooling isn't the same as education. The twins take their learning on the road instead.,Read,https://openlibrary.org/works/OL27051730W
The fight to ratify a 200-year-old amendment by Washington Post,"On May 7, 1992 Madison's congressional pay amendment was ratified two centuries late, after student Gregory Watson's C-grade paper sparked a one-man campaign.",Watch,https://youtu.be/KzRhAvCSaHM
Constitution Translated for Kids by Cathy Travis,"With all 27 amendments in place by 1992, the whole Constitution fits in one book: the original 1787 text beside a plain-English translation for kids.",Read,https://archive.org/details/constitutiontran0000trav_i3v5/mode/2up
The United States Constitution: A Graphic Adaptation by Jonathan Hennessey,"The complete Constitution as a graphic novel: the 1787 document and every amendment through the 27th, drawn as the story of how America governs itself.",Read,https://archive.org/details/unitedstatescons00henn
America Is Under Attack by Don Brown,"On September 11, 2001, hijacked planes strike the Twin Towers and the Pentagon; both towers collapse as rescuers race into the ruins to save lives.",Read,https://openlibrary.org/works/OL16484449W
The Race to Sequence the Human Genome by TED-Ed,"By 2003, scientists finish mapping the entire human genome, all 3 billion letters of our DNA, after a fierce public-versus-private contest to get there first.",Watch,https://youtu.be/AhsIF-cmoQQ
The Afghanistan and Iraq Wars by Enzo George,"In 2003, the US invades Iraq over claims Saddam Hussein held banned weapons; the dictator is captured that December, but the weapons are never found.",Read,https://archive.org/details/afghanistaniraqw0000geor/mode/2up
History of Cellphones and How Drastically They've Changed by Insider Tech,"In June 2007, Apple's first iPhone hits stores. Smartphones already existed, but its friendly touchscreen brought one to the mass market and reshaped daily life.",Watch,https://youtu.be/nrdNdprcYls
The 2008 Financial Crisis Explained Like You're 5 by Crayon Capital,"In 2008, risky home loans and a housing crash topple Lehman Brothers and nearly the banking system, triggering the worst downturn since the Great Depression.",Watch,https://youtu.be/KE-WJevx-7c
Bitcoin Explained Like You're 5 by Crayon Capital,"On January 3, 2009, the anonymous Satoshi Nakamoto mines Bitcoin's first block, a digital money with no bank or government, born of distrust after the 2008 crash.",Watch,https://youtu.be/_pUOpoihjA4
Julian Assange - Who Is He and What Did He Do? by The Sydney Morning Herald and The Age,"In 2010, Julian Assange's WikiLeaks publishes hundreds of thousands of secret US war logs and diplomatic cables, sparking a global fight over transparency.",Watch,https://youtu.be/x-A5_HeO5Uo
The Takedown of Osama bin Laden by Natalie Lunis,"On May 2, 2011, US Navy SEALs raid a compound in Pakistan and kill Osama bin Laden, ending the ten-year hunt that had launched America's war in Afghanistan.",Read,https://archive.org/details/takedownofosamab0000luni/mode/2up
Edward Snowden - No Place to Hide | Animated Book Summary by Eudaimonia,"In June 2013, NSA contractor Edward Snowden leaks secret files showing the US government was quietly collecting millions of Americans' phone and internet records.",Watch,https://youtu.be/krq3nDWbraM
The Tuttle Twins and the Golden Rule by Connor Boyack,"A 2017 fable of the oldest rule, treat others as you'd be treated, applied between kids and between nations. At camp the twins watch revenge spiral, then try peace.",Read,https://archive.org/details/tuttletwinsgolde0000conn/mode/2up
The Tuttle Twins and their Spectacular Show Business by Connor Boyack,"In this 2018 entry the twins launch a backyard show and learn what entrepreneurs know: plans, prices, payroll and customers must all line up to earn a profit.",Read,https://openlibrary.org/works/OL20550962W
The Tuttle Twins and the 12 Rules Boot Camp by Connor Boyack,In January 2018 Jordan Peterson's 12 Rules for Life sold millions on order and responsibility. At boot camp the twins learn rules that make freedom work.,Read,https://openlibrary.org/works/OL28898252W
COVID 19 playlist by John Stossel,"From March 2020 to 2024, 27 short Stossel reports track the pandemic: red tape, lockdowns, school closures, mandates and the reckoning that followed.",Watch,https://www.youtube.com/playlist?list=PLFtZbRNUjWfz-OxrFpCJDghJ5ZhucSVRB
Large Language Models explained briefly by 3Blue1Brown,"In November 2022 ChatGPT introduced millions to large language models, AI that learned language from the internet's text. Here is how they actually work.",Watch,https://youtu.be/LPZh9BOjkQs
Tuttle Twins: Bitcoin and the Beast by Angel Studios,"On May 2, 2023, Tuttle Twins' Season 2, Episode 3 becomes the first kids' cartoon to explain Bitcoin in a fun way, weighing it against the dollar at a garage sale.",Watch,https://www.angel.com/watch/tuttle-twins/episode/de46fca9-d387-47f5-b13f-ff336885518c
Starship's Fifth Flight Test by SpaceX,"On October 13, 2024 SpaceX's launch tower caught the returning Super Heavy booster in its arms, a 232-foot rocket plucked from the sky to be flown again.",Watch,https://youtu.be/hI9HQfCAw64
SpaceX Caught a Rocket With 'Chopsticks.' What Will Musk Try Next? by The Wall Street Journal,Catching boosters instead of dumping them in the sea is how launch costs collapse. On the reusability economics behind the October 2024 chopsticks catch.,Watch,https://youtu.be/dQ4UHTf4p74
The Tuttle Twins and the Medals of Merit by Connor Boyack,"In this 2024 story a competition starts rewarding identity over effort, and the twins ask what merit means and why medals must be earned to mean anything.",Read,https://openlibrary.org/works/OL38682884W
Idaho National Laboratory: From the First Usable Nuclear Energy to Advanced Reactors,"Idaho National Laboratory promotes its push to advance nuclear microreactors, carrying America's nuclear work from EBR-I's four bulbs into today's reactors.",Watch,https://youtu.be/3HgszLm5S8o
Nvidia Valar Atomics Collaboration by Valar Atomics,"On July 2, 2026 the startup Valar Atomics uses its reactor to power an NVIDIA AI chip, the first time advanced nuclear energy directly ran artificial intelligence.",Watch,https://youtu.be/qiOAyxQCOz4
Tesla Just Did The Impossible! by The Tesla Space,"In December 2025 a Tesla on FSD drove itself 2,732 miles from Los Angeles to Myrtle Beach with zero interventions, the first fully autonomous coast-to-coast trip.",Watch,https://youtu.be/QzOotC-sMY8
Wait Until You See What Tesla & SpaceX Are Building by Tesla Jigsaw,"In August 2026 Musk previewed Terafab, a planned 100 million square foot factory to churn out a terawatt of AI compute a year for robots and orbital data centers.",Watch,https://youtu.be/LLv48FVE1Jw
It’s Finally Happening: Cybercab Driving Empty in Austin by Tesla Jigsaw,"In August 2026, as Tesla prepared to manufacture Optimus robots at scale, driverless Cybercabs began roaming Austin ahead of the September launch event.",Watch,https://youtu.be/5rjhHsl1D1Q
